Id,SalePrice
1461,114362.86187634635
1462,150512.85164292707
1463,169711.86627423178
1464,196264.2279495013
1465,200276.26707625508
1466,171088.5929068928
1467,185092.6542036343
1468,164601.47377762117
1469,189357.47057024823
1470,118126.94988700961
1471,171470.8086182938
1472,96553.63508617139
1473,93701.3976583255
1474,152517.33311263518
1475,120140.5896590296
1476,323199.348920932
1477,230572.33271445517
1478,307464.8440666935
1479,283742.8683437936
1480,471479.45589591376
1481,322254.71273518633
1482,215626.190280503
1483,168771.59861870934
1484,174448.84657284018
1485,197692.2785481694
1486,195125.77349281777
1487,326511.8730722281
1488,228535.02169652568
1489,182530.24584685126
1490,238445.60343653552
1491,188428.22397155836
1492,99135.55459450436
1493,197502.9209904901
1494,288420.7671810237
1495,289173.5064993872
1496,229590.0419616968
1497,177697.64584456777
1498,173853.42020855346
1499,174055.65754934886
1500,173026.9348437179
1501,175864.08519160846
1502,163945.6850335078
1503,270085.0080688615
1504,247146.20180590163
1505,232073.3789437736
1506,191576.67381879126
1507,234879.0087196609
1508,191546.83685555743
1509,155934.46203216986
1510,140300.79071795868
1511,146971.04737877412
1512,169193.49061395458
1513,145625.92306546043
1514,151746.79248595785
1515,182563.39972451754
1516,150552.33995500184
1517,169538.81138375076
1518,134390.94816678463
1519,199611.18959797078
1520,122678.33973075065
1521,117683.66235385659
1522,174304.19482350347
1523,107306.48442786689
1524,115180.21361345587
1525,116797.95152021297
1526,109609.04599605637
1527,112657.8492147717
1528,140168.85771124373
1529,137846.01903569474
1530,194090.91585546324
1531,126600.6709026405
1532,100298.63112515549
1533,138414.39854287196
1534,116583.40197962678
1535,136933.3308116224
1536,105883.64019129811
1537,68897.1597964553
1538,151256.66760985652
1539,185430.56019067686
1540,90161.76411233921
1541,122712.19322704952
1542,129048.35753184665
1543,164507.03603364303
1544,85988.86524436598
1545,112061.05125212009
1546,130261.95849686305
1547,120736.55107611339
1548,121564.53752496064
1549,115723.24406439278
1550,123968.02546756923
1551,108055.91617582261
1552,139230.52913174726
1553,134590.14698167625
1554,119860.63082436798
1555,161985.86961377808
1556,98391.14973627582
1557,94477.25478904705
1558,100057.28720656814
1559,78148.74492887787
1560,134046.7108917052
1561,114428.00038137464
