Id,SalePrice
1461,116079.92780582215
1462,151580.85951246886
1463,171205.13631664077
1464,196817.1831482782
1465,205644.89821298714
1466,172392.4395509952
1467,185404.02057176974
1468,166881.63772001254
1469,191792.67320609852
1470,119644.52492866294
1471,177798.8968806766
1472,98646.06225752026
1473,95172.11706455829
1474,153935.12206205132
1475,122915.96592789497
1476,328321.69331273204
1477,233977.45823165865
1478,306422.2595205618
1479,286828.3309599065
1480,460862.1312633994
1481,322075.28434879956
1482,221975.68631624122
1483,170406.9085313254
1484,176719.92403952708
1485,199137.6691825483
1486,197553.95366637738
1487,323577.55969893903
1488,231583.85197160553
1489,183391.8553938907
1490,233541.50928229737
1491,188003.43531409407
1492,100407.30556146584
1493,191180.9020743256
1494,287677.0844153815
1495,291170.64582137286
1496,232462.96800629405
1497,179041.39458034257
1498,174003.7524152215
1499,175495.51641030822
1500,169393.98966650656
1501,178099.5468038579
1502,168835.20318175858
1503,260373.8669160122
1504,249318.23804239457
1505,231185.49196076894
1506,192010.78157190964
1507,233825.83618340845
1508,188522.69193607452
1509,158738.99245605944
1510,139145.91086568567
1511,144850.9445212115
1512,169693.69884177722
1513,146350.8362759149
1514,152226.88896234013
1515,183794.66338291272
1516,150290.57746511427
1517,170489.58105671848
1518,137769.08788864806
1519,198822.28690743216
1520,125266.98162203013
1521,120363.63938479425
1522,175519.66364195303
1523,107035.59342105773
1524,116585.3973286995
1525,117364.31358835268
1526,111647.33093417056
1527,114743.9348465899
1528,141461.41343638793
1529,138284.72483589174
1530,189473.6646488116
1531,125605.49868508526
1532,102158.74974714259
1533,135222.3435931115
1534,118288.87624164966
1535,135623.6854827705
1536,104508.14581054541
1537,72221.47759470606
1538,151558.6897670357
1539,190898.56601360487
1540,95026.1682795147
1541,127343.49568791334
1542,124476.43276097113
1543,163935.33797049892
1544,88006.31905242053
1545,112810.18419419554
1546,128679.99328061948
1547,118251.3609997214
1548,120718.68886144127
1549,114323.68860517348
1550,121693.96129632917
1551,111124.43460255534
1552,132347.8920013214
1553,135711.36977369568
1554,122037.78736587176
1555,165890.26535115126
1556,101317.66275164542
1557,93953.22646553758
1558,102759.32379697303
1559,81001.52832468168
1560,137422.32025554986
1561,114994.48087887139
1562,131123.77848700865
1563,116123.49893096015
1564,149082.56109737937
1565,138197.34806424237
1566,231300.6367074606
