Id,SalePrice
1461,115119.3846633368
1462,150938.28442999412
1463,170698.28090997026
1464,196421.81831191474
1465,206266.46485460116
1466,172319.9033364241
1467,185750.68725232742
1468,166514.75105522628
1469,193023.22082326066
1470,119627.41757750462
1471,176325.9641578622
1472,98239.27162195591
1473,94139.02636521091
1474,152935.74547151
1475,123305.8420078617
1476,327953.19188407686
1477,234070.35742332163
1478,308362.21696266776
1479,287612.0348881257
1480,457103.05764424615
1481,325481.0909957515
1482,222211.53610586896
1483,169567.43165969642
1484,175823.7126827124
1485,198519.29180304147
1486,197369.377049806
1487,325599.8904428085
1488,232192.39745369664
1489,183563.5518886891
1490,232922.4206586731
1491,187278.2754987552
1492,100030.28215915618
1493,189993.00283794553
1494,289863.07302763325
1495,294023.4615010132
1496,231227.8432242479
1497,180446.09704820428
1498,174063.32557808806
1499,175894.02277133602
1500,169519.84101366726
1501,178631.52522554176
1502,168327.06527199346
1503,260771.0080703841
1504,250570.9641240307
1505,231011.79130159164
1506,192561.53084879342
1507,234416.5848042858
1508,188039.50571048143
1509,159194.97385276554
1510,138491.617137545
1511,144507.11401722376
1512,169587.12589837654
1513,147146.98566693751
1514,151130.687467216
1515,185325.87723367385
1516,150984.42858504734
1517,171224.44073413743
1518,136814.22969699083
1519,197494.78799093625
1520,125055.96958609292
1521,119930.89919240055
1522,175675.90399933816
1523,107625.92409877571
1524,117914.26710548901
1525,117104.12202719382
1526,111134.10998412402
1527,114563.20769592989
1528,143298.73031907846
1529,137745.11256106524
1530,190714.19525832022
1531,124938.62530844737
1532,102108.21815533967
1533,135616.83257082905
1534,118997.64125235648
1535,135676.34906893075
1536,104174.4246688462
1537,70393.87685041013
1538,151265.205130568
1539,192737.62405358368
1540,94650.85360718596
1541,127421.4202242874
1542,124034.20155310679
1543,164703.76779769248
1544,87835.39181760103
1545,114348.88621547143
1546,127653.16964111806
1547,117107.18421556876
1548,121481.28087984846
1549,114513.6295724829
1550,121001.52089604006
1551,111107.02375078505
1552,131272.13648068634
1553,135385.48091309206
1554,123047.08553019296
1555,163927.84749741066
1556,101454.69358756368
1557,93993.62279657282
1558,103194.21690041022
1559,80652.20703884428
1560,137810.62833410315
1561,114911.26626320826
1562,130770.74958084391
1563,116585.4700459893
1564,148311.37636502477
1565,136801.58262140036
1566,232062.86571771186
1567,82909.64331116465
1568,237804.5786660525
1569,115331.68279330847
1570,146455.53532649213
