Id,SalePrice
1461,125329.68708255894
1462,143108.58858477478
1463,163504.76192290732
1464,179064.46790519546
1465,206600.07933704014
1466,173212.57762296853
1467,165704.3075757107
1468,167128.05121002794
1469,190076.29220355084
1470,111567.32930598293
1471,198666.48499740014
1472,124870.55435051578
1473,118341.2703807172
1474,154257.19120776618
1475,142319.83832927173
1476,349093.90629017906
1477,268386.84095406294
1478,296011.4669435356
1479,277261.9177276177
1480,495515.3545068058
1481,303567.24087772233
1482,225088.9452268523
1483,178674.05688576362
1484,186106.43326880003
1485,176966.68411895775
1486,205158.77590123515
1487,330648.51731682447
1488,269517.71809922444
1489,206220.27083168898
1490,192862.88764561102
1491,203845.71579990123
1492,106244.3263843737
1493,172679.6239432554
1494,284926.236257137
1495,277549.38804548694
1496,212631.63811412913
1497,210674.88397125585
1498,177617.98752399074
1499,178011.89518575135
1500,163093.14454252186
1501,171898.1182199905
1502,171174.51656847092
1503,264466.860338635
1504,241865.55780416293
1505,215622.7300912969
1506,186877.8973976558
1507,237491.76604207166
1508,191183.50577123254
1509,157214.38027089444
1510,135771.06849063406
1511,135155.83850573088
1512,150569.38276318327
1513,154762.78674927173
1514,151912.65692433083
1515,184403.10181846385
1516,141710.85243465373
1517,150593.6581142641
1518,152138.8182578744
1519,219865.24843583876
1520,121829.63755483423
1521,124712.19724515054
1522,156248.30469721323
1523,108957.10793868786
1524,112675.14499677735
1525,112639.25267191406
1526,113523.8773338318
1527,109381.02180256532
1528,141580.2208505163
1529,129503.93715496568
1530,177530.15077385472
1531,107166.8469590769
1532,94668.63037857266
1533,151500.36506689177
1534,137151.76755021236
1535,145154.22395958833
1536,114528.44593977468
1537,85901.51363966826
1538,170777.2664355736
1539,200301.21965905116
1540,125156.7356297466
1541,150941.9759563244
1542,145118.77789980464
1543,189732.73032553127
1544,85915.27786978324
1545,116590.60505676547
1546,128866.47273599861
1547,117879.7220035025
1548,132089.59874116874
1549,120157.82745497733
1550,125398.58409027594
1551,119387.17919778742
1552,125295.68442369663
1553,133613.89648504806
1554,128008.24534628197
1555,144124.9852560284
1556,102680.65846565658
1557,107916.41340988787
1558,121219.10073235554
1559,102217.05916118108
1560,122659.50335581884
1561,133866.20305613664
1562,129159.68691926876
1563,113821.52390247941
1564,153220.1091762333
1565,135381.61962916993
