Id,SalePrice
1461,128550.25
1462,148623.28
1463,170512.03
1464,180123.44
1465,189706.97
1466,180100.6
1467,168764.97
1468,171628.6
1469,178573.31
1470,118232.76
1471,189917.86
1472,99839.07
1473,99184.24
1474,155895.9
1475,139499.08
1476,443435.47
1477,274776.22
1478,316542.66
1479,295100.22
1480,544487.2
1481,312617.7
1482,207867.38
1483,177288.1
1484,177716.88
1485,158410.44
1486,198815.4
1487,357161.4
1488,257216.14
1489,208727.53
1490,187749.62
1491,192899.25
1492,107937.95
1493,183858.0
1494,317687.62
1495,283828.1
1496,203166.02
1497,197621.1
1498,154336.72
1499,154336.72
1500,147893.14
1501,175681.08
1502,141123.67
1503,306449.8
1504,226073.95
1505,210745.33
1506,186544.73
1507,244781.86
1508,202242.94
1509,158569.14
1510,144065.58
1511,140534.75
1512,161854.33
1513,138450.84
1514,167939.25
1515,219950.58
1516,148870.97
1517,151294.84
1518,154390.6
1519,213295.23
1520,133507.56
1521,136631.4
1522,170124.8
1523,116961.44
1524,121245.7
1525,120659.266
1526,121163.87
1527,93481.266
1528,135590.36
1529,143721.67
1530,171089.8
1531,97760.94
1532,86198.28
1533,162861.39
1534,136650.03
1535,157289.69
1536,107836.81
1537,81012.34
1538,162472.31
1539,186696.9
1540,109030.8
1541,157868.11
1542,149476.16
1543,235924.9
1544,71295.43
1545,106876.97
1546,113830.02
1547,125532.97
1548,132799.36
1549,105639.766
1550,133003.17
1551,124680.125
1552,126629.68
1553,133348.5
1554,125342.28
1555,150051.03
1556,102257.41
1557,105698.72
1558,90696.85
1559,95025.06
1560,123555.63
1561,144251.86
1562,142341.94
1563,120029.63
1564,153791.03
1565,142915.12
1566,231629.47
1567,77531.27
1568,228703.3
1569,132139.02
1570,128570.72
1571,122726.64
1572,144227.23
1573,237541.61
1574,142245.45
1575,215993.38
1576,207793.66
1577,204524.11
1578,127206.555
1579,144656.06
1580,199363.75
1581,138167.25
1582,128382.03
1583,324418.16
1584,243595.36
1585,144701.31
1586,78736.836
1587,98256.61
1588,134413.22
1589,106274.555
1590,134195.73
1591,95652.79
1592,129578.875
1593,117012.984
1594,110166.31
1595,115429.57
1596,246474.55
1597,189007.38
1598,180949.7
1599,189048.12
1600,209244.53
1601,58874.035
1602,119170.08
1603,69666.44
1604,271909.28
1605,247450.56
1606,158758.6
1607,202626.16
1608,210376.64
1609,202596.78
1610,149925.16
1611,142005.81
1612,179100.14
1613,169943.5
1614,123785.38
1615,79023.15
1616,79023.15
1617,89608.13
1618,129094.87
1619,131940.69
1620,223160.48
1621,143039.34
1622,146860.11
1623,299162.5
1624,207676.97
1625,134322.88
1626,171239.0
1627,180525.17
1628,249518.14
1629,176921.4
1630,359197.94
1631,218594.06
1632,247976.66
1633,160271.02
1634,182257.81
1635,174377.6
1636,167341.62
1637,186221.05
1638,203783.47
1639,178130.56
1640,254494.56
1641,184880.44
1642,209875.27
1643,239299.22
1644,227546.33
1645,159471.78
1646,151896.56
1647,166840.0
1648,143160.81
1649,126268.39
1650,116117.21
1651,125151.29
1652,99839.07
1653,101621.41
1654,162282.31
1655,160387.38
1656,157481.66
1657,163933.02
1658,157481.66
1659,137913.3
1660,144576.61
1661,465950.56
1662,473778.66
1663,416787.56
1664,491165.72
1665,349366.22
1666,289222.22
1667,331285.6
1668,360664.0
1669,283325.88
1670,367781.34
1671,238967.62
1672,434949.44
1673,298136.9
1674,257216.14
1675,177598.28
1676,179112.78
1677,198982.53
1678,500017.44
1679,344687.62
1680,356096.53
1681,273033.9
1682,267858.16
1683,182696.88
1684,177648.42
1685,174591.92
1686,179800.61
1687,158410.44
1688,191627.31
1689,191627.31
1690,186843.31
1691,167516.95
1692,249674.3
1693,158410.44
1694,177673.83
1695,169710.92
1696,271976.72
1697,169710.92
1698,354626.72
1699,332048.84
1700,243334.61
1701,278121.03
1702,311166.2
1703,280330.44
1704,282793.28
1705,224243.83
1706,443477.75
1707,219689.58
1708,204841.11
1709,311143.94
1710,227245.75
1711,230911.78
1712,307094.6
1713,233321.1
1714,212319.86
1715,197821.53
1716,185145.98
1717,178027.81
1718,146178.34
1719,203890.97
1720,248994.0
1721,176466.94
1722,130278.23
1723,154966.5
1724,223170.7
1725,235011.16
1726,180309.4
1727,170161.78
1728,187208.78
1729,148925.92
1730,160197.66
1731,126869.51
1732,125673.234
1733,124990.5
