Id,SalePrice
1461,125093.00242129323
1462,142915.2882972683
1463,163951.11513098323
1464,179405.58033937556
1465,206918.42811733607
1466,173509.21846185563
1467,166294.06380316766
1468,167474.09776636693
1469,189372.69691131174
1470,111488.82588789085
1471,199133.37343291627
1472,124529.22308847366
1473,118090.03464053587
1474,154679.45979134506
1475,141915.92385093938
1476,348531.0967116145
1477,268435.90026069095
1478,295968.7207755574
1479,277513.15069397
1480,491107.16276408243
1481,303484.2291223453
1482,225368.1577729337
1483,179231.10589713612
1484,186506.44664283888
1485,177028.33968669132
1486,205281.08017461686
1487,330254.61853767943
1488,269593.02846954134
1489,206519.28500697576
1490,193422.30941455587
1491,203958.11519553603
1492,106245.30315960999
1493,173305.6821141937
1494,284609.62734057027
1495,277437.5167336315
1496,213087.73995658563
1497,210727.89015087922
1498,177773.0324797653
1499,178168.9015168256
1500,163360.88851930777
1501,172196.94184990873
1502,171331.80193559948
1503,263018.3810840188
1504,241741.05436616635
1505,216042.8690097826
1506,187638.56099357104
1507,237665.31521447757
1508,192741.50737056718
1509,156607.71740986904
1510,135603.61784117887
1511,134982.9494848193
1512,151302.6977568374
1513,155029.99445345195
1514,152953.79845658247
1515,185079.6303020683
1516,142145.9982292904
1517,150387.56056090564
1518,152898.6416683511
1519,220284.24786204516
1520,121759.5526024419
1521,124641.80312136485
1522,155884.5452386583
1523,108904.49471979296
1524,112579.9439578392
1525,112581.3136011995
1526,113469.23394316598
1527,109397.29000504718
1528,141388.98953679143
1529,129365.4445119075
1530,175673.29283597192
1531,107221.80791840404
1532,94815.47697459909
1533,149993.18090301676
1534,137023.85316328998
1535,145066.22832560076
1536,114576.95644358003
1537,86049.67973934647
1538,171534.762792655
1539,201823.7504034738
1540,125854.9505279395
1541,150641.10265168635
1542,144949.4741736261
1543,189320.191082149
1544,86054.63086109479
1545,116396.01620661526
1546,128505.8099026825
1547,117761.1089560633
1548,131782.05468383455
1549,119980.25009395259
1550,126018.69628969375
1551,119382.47493422474
1552,125193.79991725467
1553,133632.1484458038
1554,127927.38747641741
1555,144851.94430633212
1556,102698.36818979884
1557,108080.7905022094
1558,119986.01985852199
1559,102298.49038664525
1560,123318.71087251753
1561,134837.51227036037
1562,129052.98349307246
1563,113725.2012645102
1564,152928.4271789302
1565,135020.59310148258
1566,225777.80788752265
1567,90553.96083675511
1568,209401.43848389623
1569,117854.32012027812
1570,135896.70511834967
1571,115265.31531414953
1572,134821.60300979402
1573,222980.92654397455
1574,137332.98951114903
1575,211988.87646760323
1576,212293.80789471042
1577,204018.33130986002
1578,136930.66811705448
1579,141660.6016464536
1580,202627.83691703988
1581,133822.02686184828
1582,122375.64066784568
1583,303259.8767955944
1584,233331.5555919113
1585,149746.35665545746
1586,89823.24259483215
1587,105510.15343919682
1588,129801.68379789358
1589,105072.9484181324
1590,141344.28912989193
1591,95271.0977941295
1592,126580.19816625268
1593,116841.73719487697
1594,132275.13547810464
1595,114777.51441192352
1596,200462.02435211348
1597,169609.92088636808
1598,191047.18228093925
1599,206945.69676177384
1600,216338.56471038258
1601,67040.97430374901
1602,130534.94442480188
1603,87697.11567288538
1604,269438.57979995833
1605,255853.58816093465
1606,158027.3315789109
1607,221647.66168803466
1608,213608.82805555107
1609,198160.78582912136
1610,149749.76746751997
1611,138436.03284449255
1612,177077.80713606987
1613,170473.73593985476
1614,128912.75487968704
1615,98543.33890610038
1616,98543.33890610038
1617,106919.5011368365
1618,126550.89048753402
1619,127138.17635009567
1620,201872.36964042886
1621,144930.22803763906
1622,143368.54976673916
1623,267868.39497590146
1624,196468.81687907377
1625,126933.25999862216
1626,167668.8955062746
1627,179217.6586767528
1628,275421.5469696184
1629,181774.61438490098
1630,331763.86832257494
1631,225459.27624938826
1632,243934.2999624882
1633,172755.23292599534
1634,180343.7719718695
1635,166143.22645523486
1636,162292.8368216729
1637,169024.1648672309
1638,202965.00520691322
1639,181470.1224120153
1640,243856.34959951174
1641,181558.92361572455
1642,222122.09435820536
1643,245907.6920883445
1644,239902.22424502944
1645,161174.11087931585
1646,149764.1255436535
