Id,SalePrice
1461,125173.43845527872
1462,142922.2279497217
1463,164215.48854921173
1464,179546.53112040373
1465,206738.9294700603
1466,173625.2859955224
1467,166395.7230752934
1468,167564.52392108663
1469,189309.85951961856
1470,111637.78877689736
1471,199154.68739960645
1472,124451.66431322155
1473,118128.3162843433
1474,154744.4154053514
1475,141737.11929856514
1476,348405.9143169425
1477,268416.18864028563
1478,295725.0960057015
1479,277541.1107872049
1480,487412.1385640414
1481,303594.88399641163
1482,225221.25783467057
1483,179380.27481406077
1484,186471.3874812477
1485,176939.1991994877
1486,205292.44049344427
1487,330467.67547148076
1488,269585.0654671622
1489,206547.63815887718
1490,193635.70655180071
1491,203965.0226718341
1492,106274.31840647465
1493,173447.98248934292
1494,284642.4215774393
1495,277457.41245610866
1496,213153.6601456705
1497,210757.6180659409
1498,177694.55969087605
1499,178091.27579732967
1500,163424.96503572146
1501,172302.2205216444
1502,171234.9540023984
1503,262906.93339147425
1504,241623.66416798765
1505,216122.2000443047
1506,187876.71192760888
1507,238084.94008547478
1508,193026.81067691869
1509,156630.25735060792
1510,135730.35048006164
1511,135106.59182204184
1512,151549.98205022336
1513,155093.98728258436
1514,153209.73327515923
1515,185485.1309983271
1516,142183.99944048468
1517,150397.5623873736
1518,153163.56134779012
1519,220375.4703384352
1520,121833.59113440495
1521,124728.33466472947
1522,155931.30555777933
1523,109047.1420093631
1524,112618.16671906276
1525,112620.45157169881
1526,113510.01441334929
1527,109547.46381699838
1528,141373.1414486599
1529,129469.57367999571
1530,174290.63343627748
1531,107376.3429750988
1532,94808.75254716782
1533,148910.57557848984
1534,137000.91527812326
1535,145226.72096526093
1536,114637.66369888365
1537,86297.11736528865
1538,171327.42626793138
1539,201727.85742250283
1540,125996.85659203984
1541,150669.3682314366
1542,145109.92216233187
1543,189291.7271897908
1544,86113.35815937594
1545,116318.56466039526
1546,128459.93722734529
1547,117821.01140555182
1548,131745.93674901224
1549,120040.62406368449
1550,126156.80924820834
1551,119332.71359742378
1552,125434.60612770141
1553,133608.0919733829
1554,127883.37619928746
1555,145071.08972732205
1556,102712.95201896717
1557,108125.3403365797
1558,118894.58105339494
1559,102427.86087702349
1560,123452.54528445184
1561,135164.88472901282
1562,129136.98405387109
1563,113758.46501786
1564,153123.02861058095
1565,135128.8817588939
1566,223916.05516366535
1567,90628.23412613638
1568,207904.67025505326
1569,118211.10613610351
1570,135863.025876339
1571,115435.21087779198
1572,134943.71395320274
1573,223009.69762934308
1574,137510.42970761564
1575,210194.75354956905
1576,212582.03547103435
1577,204037.5792078312
1578,136966.0441351427
1579,141781.31704209797
1580,202639.4296674438
1581,133923.5043988394
1582,122438.19005907598
1583,303389.2486188364
1584,233456.3073441842
1585,149728.19540649632
1586,89201.52654289568
1587,105512.88565046212
1588,129902.35830399813
1589,105201.61131857125
1590,141325.31189795752
1591,95357.04833924797
1592,126720.00182345191
1593,116772.26439765403
1594,132576.92410834075
1595,114831.74351632259
1596,200476.08953086613
1597,169935.5853299303
1598,191004.53958418098
1599,204932.1348385766
1600,214337.18140462582
1601,67174.53613748038
1602,130501.78493793195
1603,87771.6692102084
1604,267130.9886888842
1605,255782.01073243073
1606,158115.94251981424
1607,222109.656505418
1608,213667.02558942727
1609,198161.23643684937
1610,149924.7709583142
1611,138568.39575771484
1612,177419.69071635164
1613,170784.328022911
1614,127899.94371626142
1615,98628.17850532431
1616,98628.17850532431
1617,107038.7823067388
1618,126623.53802026086
1619,127209.76843631928
1620,202476.48950978124
1621,145059.85259151267
1622,142332.6787261629
1623,265586.5714975138
1624,196693.65302196675
1625,126882.83197074637
1626,167803.32623618428
1627,179359.46730563758
1628,275397.54281620047
1629,181704.6941596389
1630,332008.45240941126
1631,225323.66483079264
1632,243859.43950014867
1633,172660.1171614713
1634,180488.95875192492
1635,166229.02490095538
1636,162382.34277949375
1637,169336.74777046393
1638,202994.57488217737
1639,181654.4045600459
1640,244035.38458873247
1641,181729.89625842354
1642,222194.78119171408
1643,245805.3252152328
1644,239777.34037542285
1645,161466.53016615534
1646,149821.5808089606
1647,169021.91710793672
1648,135059.02635381257
1649,124786.67127475819
1650,112384.79013071644
1651,122023.02832253954
1652,125508.4846234316
1653,125750.90252352177
1654,157908.90742534856
1655,158560.39774515276
1656,156058.4740381237
1657,159249.8381179249
1658,156719.68194515217
1659,143695.28892497503
1660,143746.07637316108
1661,391508.35119786335
1662,379501.6017857318
1663,350540.7404617479
1664,466549.9930390396
1665,311793.6610460364
1666,290804.51796754723
1667,314980.56322825525
1668,319970.245172807
1669,276792.61792818125
1670,319936.1022788989
1671,238529.27669028824
1672,399315.73883183417
1673,293608.6096894975
1674,270306.1016383182
1675,184100.4386362267
1676,187328.90814912942
1677,204747.44558134186
1678,491403.5898977494
1679,315463.3540220026
1680,314146.62265994115
1681,261455.89577740678
1682,265065.7862565716
1683,204136.12562870336
1684,188186.6611647234
1685,173079.95734882008
1686,189189.6878522092
1687,177334.22891786476
1688,201395.34498326917
1689,198608.8595464039
1690,189761.92543362768
1691,181085.4548673811
1692,253195.64671109285
1693,176939.1991994877
1694,171123.30758068064
1695,175965.3340163082
1696,254216.90314756372
1697,176024.39392170627
1698,330380.8273695322
1699,297655.55991963146
1700,232319.14558075203
1701,265873.2936736798
1702,289148.97400362784
1703,266432.29490900086
1704,279223.4325705544
1705,230456.41744379507
1706,398170.91450785403
1707,214067.5068154916
1708,216279.7639966627
1709,300486.38561048504
1710,242636.61005366532
1711,254684.2248141449
1712,271058.86321199406
1713,240786.8881997264
1714,221847.94821586885
1715,209977.8959042783
1716,199175.92069825588
1717,188464.68920727557
1718,150774.85464485033
1719,211338.99146541112
1720,257716.928041033
1721,189931.79992237428
1722,134768.1487314318
1723,155919.57410229923
1724,229920.16140102665
1725,227222.36756786334
1726,180760.1570563763
1727,174147.98812915743
1728,188859.31478122485
1729,157638.70094077926
1730,166139.444171919
